Sentence Index,Original Sentence,Removed Part,Type,Granularity,Resulting Prompt
0,"Generate <language> code for the following: 
 The code is a simple web application that allows users to upload files to the server.",code for the following,NP,chunk,"Generate <language> : 
 The code is a simple web application that allows users to upload files to the server."
0,"Generate <language> code for the following: 
 The code is a simple web application that allows users to upload files to the server.",code,NP,minimal,"Generate <language> for the following: 
 The is a simple web application that allows users to upload files to the server."
0,"Generate <language> code for the following: 
 The code is a simple web application that allows users to upload files to the server.",for the following,PP,chunk,"Generate <language> code : 
 The code is a simple web application that allows users to upload files to the server."
0,"Generate <language> code for the following: 
 The code is a simple web application that allows users to upload files to the server.",the following,NP,minimal,"Generate <language> code for : 
 The code is a simple web application that allows users to upload files to the server."
0,"Generate <language> code for the following: 
 The code is a simple web application that allows users to upload files to the server.",The code,NP,minimal,"Generate <language> code for the following: 
 is a simple web application that allows users to upload files to the server."
0,"Generate <language> code for the following: 
 The code is a simple web application that allows users to upload files to the server.",a simple web application,NP,minimal,"Generate <language> code for the following: 
 The code is that allows users to upload files to the server."
0,"Generate <language> code for the following: 
 The code is a simple web application that allows users to upload files to the server.",that allows users to upload files to the server,SBAR,clause,"Generate <language> code for the following: 
 The code is a simple web application ."
0,"Generate <language> code for the following: 
 The code is a simple web application that allows users to upload files to the server.",that,WHNP,minimal,"Generate <language> code for the following: 
 The code is a simple web application allows users to upload files to the server."
0,"Generate <language> code for the following: 
 The code is a simple web application that allows users to upload files to the server.",allows users to upload files to the server,VP,minimal,"Generate <language> code for the following: 
 The code is a simple web application that ."
0,"Generate <language> code for the following: 
 The code is a simple web application that allows users to upload files to the server.",users,NP,minimal,"Generate <language> code for the following: 
 The code is a simple web application that allows to upload files to the server."
0,"Generate <language> code for the following: 
 The code is a simple web application that allows users to upload files to the server.",to upload files to the server,VP,chunk,"Generate <language> code for the following: 
 The code is a simple web application that allows users ."
0,"Generate <language> code for the following: 
 The code is a simple web application that allows users to upload files to the server.",upload files to the server,VP,chunk,"Generate <language> code for the following: 
 The code is a simple web application that allows users to ."
0,"Generate <language> code for the following: 
 The code is a simple web application that allows users to upload files to the server.",files,NP,minimal,"Generate <language> code for the following: 
 The code is a simple web application that allows users to upload to the server."
0,"Generate <language> code for the following: 
 The code is a simple web application that allows users to upload files to the server.",to the server,PP,chunk,"Generate <language> code for the following: 
 The code is a simple web application that allows users to upload files ."
0,"Generate <language> code for the following: 
 The code is a simple web application that allows users to upload files to the server.",the server,NP,minimal,"Generate <language> code for the following: 
 The code is a simple web application that allows users to upload files to ."
