Sentence Index,Original Sentence,Removed Part,Type,Granularity,Resulting Prompt
0,"Generate <language> code for the following: 
 Create a new route called /post.It gets the username and message from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages.",code,NP,minimal,"Generate <language> for the following: 
 Create a new route called /post.It gets the username and message from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the to display the messages."
0,"Generate <language> code for the following: 
 Create a new route called /post.It gets the username and message from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages.",for the following,PP,chunk,"Generate <language> code : 
 Create a new route called /post.It gets the username and message from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages."
0,"Generate <language> code for the following: 
 Create a new route called /post.It gets the username and message from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages.",the following,NP,minimal,"Generate <language> code for : 
 Create a new route called /post.It gets the username and message from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages."
0,"Generate <language> code for the following: 
 Create a new route called /post.It gets the username and message from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages.",Create a new route called /post.It,VP,chunk,"Generate <language> code for the following: 
 gets the username and message from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages."
0,"Generate <language> code for the following: 
 Create a new route called /post.It gets the username and message from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages.",a new route called /post.It,NP,chunk,"Generate <language> code for the following: 
 Create gets the username and message from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages."
0,"Generate <language> code for the following: 
 Create a new route called /post.It gets the username and message from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages.",a new route,NP,minimal,"Generate <language> code for the following: 
 Create called /post.It gets the username and message from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages."
0,"Generate <language> code for the following: 
 Create a new route called /post.It gets the username and message from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages.",called /post.It,VP,minimal,"Generate <language> code for the following: 
 Create a new route gets the username and message from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages."
0,"Generate <language> code for the following: 
 Create a new route called /post.It gets the username and message from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages.",/post.It,NP,minimal,"Generate <language> code for the following: 
 Create a new route called gets the username and message from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages."
0,"Generate <language> code for the following: 
 Create a new route called /post.It gets the username and message from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages.",the username and message from the request.It,NP,chunk,"Generate <language> code for the following: 
 Create a new route called /post.It gets calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages."
0,"Generate <language> code for the following: 
 Create a new route called /post.It gets the username and message from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages.",the username and message,NP,minimal,"Generate <language> code for the following: 
 Create a new route called /post.It gets from the request.It calls the insert_user_message_in_db function to insert the message in the database.It redirects the user to the / route.Now add the code to display the messages."
